1;17053,75
2;5627,333333333333
3;6537,0
4;6188,333333333333
5;4422,666666666667
6;6987,2
7;5000,0
8;2646,0
9;5818,4
10;4703,666666666667
11;5585,25
12;6037,0
13;8499,0
14;3834,0
15;7401,666666666667
16;10359,5
17;5316,833333333333
18;4968,0
19;6278,666666666667
20;6736,0
21;5221,571428571428
22;3151,5
23;4664,5
24;7022,714285714285
25;5711,666666666667
26;4895,25
27;3132,0
28;5161,666666666667
29;5072,75
30;3467,3333333333335
31;3447,8
32;5157,428571428572
33;10285,166666666666
34;5221,0
35;5306,8
36;6246,5
37;18176,75
38;12057,2
39;5644,5
40;6604,8
41;4277,0
42;6435,0
43;8714,0
45;4181,8
46;5267,0
47;5819,222222222223
48;3716,0
49;6955,4
50;5056,0
51;4518,0
52;4612,2
53;5621,5
54;5130,166666666667
55;20767,0
56;4071,25
57;4710,6
58;38492,142857142855
59;5749,2
60;3869,0
61;5491,5
62;4551,8
63;4607,75
64;5129,0
65;4356,6
66;4370,333333333333
67;45774,142857142855
68;3883,0
69;69277,0
70;15602,0
71;12175,0
72;3949,0
73;75698,5
74;4517,5
75;3285,0
76;5682,9
77;5935,4
78;8363,5
79;4258,333333333333
80;5277,0
81;3017,5
83;6111,5
84;2744,0
85;3716,0
86;8852,0
87;5042,0
88;4909,166666666667
89;3922,8333333333335
90;4914,0
91;11047,333333333334
92;4833,2
93;4360,25
94;5661,333333333333
95;5545,333333333333
96;5976,714285714285
97;16411,0
99;7632,142857142857
100;21210,0
101;5391,6
102;5524,6
103;4851,25
104;3972,5
105;5357,5
106;5021,5
107;4990,0
108;75544,6
109;3929,0
110;4882,333333333333
111;5202,25
112;4156,5
113;4498,0
114;4227,25
115;11866,0
116;5999,666666666667
117;5542,0
118;4702,0
119;6061,333333333333
120;5974,428571428572
123;6289,25
124;5248,0
126;7884,666666666667
127;5338,875
128;6171,0
129;5899,0
130;5205,0
131;7028,5
132;4919,285714285715
133;4088,6666666666665
134;96186,0
135;4403,5
136;2353,0
137;4609,0
138;3871,75
139;119908,66666666667
140;5415,0
141;5535,25
142;4703,0
143;5886,333333333333
144;5557,0
145;4850,666666666667
146;5532,0
147;8212,375
148;64209,6
149;4021,6666666666665
150;4256,666666666667
151;6565,8
152;6137,0
153;7986,666666666667
154;5095,8
155;4477,333333333333
156;3885,3333333333335
157;6051,2
158;4357,0
159;6405,666666666667
160;5859,0
161;7605,6
162;5031,333333333333
163;5643,8
164;10119,0
165;4942,2
166;5684,6
167;4576,75
168;4454,0
169;5366,0
170;5838,0
171;4336,5
172;5345,6
173;3654,3333333333335
174;4407,75
175;8028,2
176;4864,625
177;9399,5
178;5934,0
179;12538,5
180;5517,25
181;5751,6
182;7926,0
183;4010,5
184;4540,111111111111
185;10854,0
186;4960,8
187;5476,75
188;5034,4
189;6419,666666666667
190;47281,666666666664
191;3646,5
192;4392,833333333333
193;6744,5
194;5622,833333333333
195;430178,25
196;3985,3333333333335
197;6334,666666666667
198;5041,5
199;3910,75
200;6062,888888888889
201;3756,5
202;5798,2
204;1129127,4444444445
205;4649,0
206;6527,571428571428
207;164049,8
208;8426,75
209;4957,833333333333
210;86948,25
211;6371,6
212;5610,5
213;8916,0
214;5928,5
215;2945,5
216;3868,0
217;4369,333333333333
218;6561,0
219;4959,2
220;194914,5
221;3958,5
222;20368,5
223;5420,5
225;92055,25
226;7234,5
227;4980,0
228;4428,0
229;369286,0
230;3774,0
231;3694,0
232;10048,666666666666
233;4419,3
234;5056,6
235;5616,6
236;3980,0
237;5821,333333333333
238;3854,5
239;93525,6
241;5023,25
242;231918,8
243;13253,75
244;10810,333333333334
245;6579,0
246;4861,428571428572
247;4742,0
248;4823,333333333333
249;5292,25
250;4597,8
251;5478,333333333333
252;4758,0
253;7885,0
254;5960,833333333333
256;3958,75
257;4249,5
258;12717,0
259;4786,166666666667
260;3330,0
261;5501,666666666667
262;5593,375
263;5108,5
264;5645,0
265;6312,666666666667
266;4080,0
267;4700,333333333333
268;4536,0
269;4721,333333333333
270;193477,33333333334
271;4070,0
272;11980,25
273;4701,5
274;4360,5
275;456476,6666666667
276;5096,333333333333
277;71729,25
278;10772,5
279;4232,25
280;4617,25
